Sample,Temp 1,Temp 2,Temp 3,Rate 1,Rate 2,Rate 3,Thick 1,Thick 2,Thick 3,Pressure
599,295.5,21.0,119.4,-0.01,0.0,-0.01,-0.0,0.0,-0.001,2.35e-06
600,295.5,21.0,119.3,-0.01,0.0,-0.02,-0.0,0.0,-0.001,2.35e-06
601,295.5,21.0,119.3,-0.01,0.0,-0.02,-0.0,0.0,-0.001,2.35e-06
602,295.6,21.0,119.3,-0.01,0.0,-0.01,-0.0,0.0,-0.001,2.35e-06
603,295.6,21.0,119.2,-0.01,0.0,-0.02,-0.0,0.0,-0.001,2.35e-06
604,295.6,21.0,119.2,-0.01,0.0,-0.01,-0.0,0.0,-0.001,2.35e-06
605,295.6,21.0,119.1,-0.01,0.0,-0.01,-0.0,0.0,-0.001,2.35e-06
606,295.6,21.0,119.1,-0.01,0.0,-0.02,-0.0,0.0,-0.001,2.35e-06
607,295.6,21.0,119.0,-0.0,0.0,-0.02,-0.0,0.0,-0.001,2.35e-06
608,295.6,21.0,119.0,-0.01,0.0,-0.02,-0.0,0.0,-0.001,2.35e-06
609,295.6,21.0,119.0,-0.01,0.0,-0.01,-0.0,0.0,-0.001,2.35e-06
610,295.6,21.0,118.9,-0.01,0.0,-0.03,-0.0,0.0,-0.001,2.35e-06
611,295.6,21.0,118.9,-0.01,0.0,-0.0,-0.0,0.0,-0.001,2.35e-06
612,295.6,21.0,118.9,-0.01,0.0,-0.03,-0.0,0.0,-0.001,2.35e-06
613,295.6,21.0,118.9,-0.01,0.0,-0.02,-0.0,0.0,-0.002,2.35e-06
614,295.7,20.9,118.9,-0.01,0.0,-0.01,-0.0,0.0,-0.002,2.35e-06
615,295.7,20.9,118.9,-0.01,0.0,-0.03,-0.0,0.0,-0.002,2.35e-06
616,295.7,20.9,119.0,-0.01,0.0,-0.0,-0.0,0.0,-0.002,2.35e-06
617,295.7,20.9,119.0,-0.0,0.0,-0.01,-0.0,0.0,-0.002,2.35e-06
618,295.7,20.9,119.1,-0.01,0.0,-0.01,-0.0,0.0,-0.002,2.35e-06
619,295.7,20.9,119.2,-0.01,0.0,0.0,-0.0,0.0,-0.002,2.35e-06
620,295.7,20.9,119.2,-0.01,0.0,-0.01,-0.0,0.0,-0.002,2.35e-06
621,295.7,20.9,119.3,-0.01,0.0,-0.02,-0.0,0.0,-0.002,2.35e-06
622,295.7,20.9,119.3,-0.01,0.0,-0.01,-0.001,0.0,-0.002,2.35e-06
623,295.7,20.9,119.3,-0.0,0.0,-0.01,-0.001,0.0,-0.002,2.35e-06
624,295.7,20.9,119.3,-0.01,0.0,-0.02,-0.001,0.0,-0.002,2.35e-06
625,295.7,20.9,119.3,-0.01,0.0,-0.01,-0.001,0.0,-0.002,2.35e-06
626,295.8,20.9,119.3,-0.01,0.0,-0.02,-0.001,0.0,-0.002,2.35e-06
627,295.8,20.9,119.2,-0.01,0.0,-0.02,-0.001,0.0,-0.002,2.35e-06
628,295.8,20.9,119.2,-0.01,0.0,-0.02,-0.001,0.0,-0.002,2.35e-06
629,295.8,20.9,119.1,-0.01,0.0,-0.01,-0.001,0.0,-0.002,2.35e-06
630,295.8,20.9,119.1,-0.01,0.0,-0.01,-0.001,0.0,-0.002,2.35e-06
631,295.8,20.9,119.0,-0.01,0.0,-0.02,-0.001,0.0,-0.002,2.35e-06
632,295.8,20.9,119.0,-0.01,0.0,-0.02,-0.001,0.0,-0.002,2.35e-06
633,295.8,20.9,119.0,-0.01,0.0,-0.02,-0.001,0.0,-0.002,2.35e-06
634,295.8,20.9,118.9,-0.01,0.0,-0.01,-0.001,0.0,-0.002,2.35e-06
635,295.8,20.8,118.9,-0.01,0.0,-0.01,-0.001,0.0,-0.002,2.35e-06
636,295.8,20.8,119.0,-0.01,0.0,-0.01,-0.001,0.0,-0.003,2.35e-06
637,295.8,20.8,119.0,-0.01,0.0,-0.01,-0.001,0.0,-0.003,2.35e-06
638,295.8,20.8,119.0,-0.01,0.0,-0.01,-0.001,0.0,-0.003,2.35e-06
639,295.8,20.8,119.0,-0.01,0.0,-0.01,-0.001,0.0,-0.003,2.35e-06
640,295.8,20.8,119.1,-0.0,0.0,-0.03,-0.001,0.0,-0.003,2.35e-06
641,295.8,20.8,119.1,-0.01,0.0,-0.01,-0.001,0.0,-0.003,2.35e-06
642,295.8,20.8,119.2,-0.01,0.0,-0.02,-0.001,0.0,-0.003,2.35e-06
643,295.9,20.8,119.2,-0.01,0.0,-0.0,-0.001,0.0,-0.003,2.35e-06
644,295.9,20.8,119.2,-0.01,0.0,-0.01,-0.001,0.0,-0.003,2.35e-06
645,295.9,20.8,119.3,-0.01,0.0,-0.01,-0.001,0.0,-0.003,2.35e-06
646,295.9,20.8,119.3,-0.0,0.0,-0.01,-0.001,0.0,-0.003,2.35e-06
647,295.9,20.8,119.3,-0.0,0.0,-0.01,-0.001,0.0,-0.003,2.35e-06
648,295.9,20.8,119.3,-0.0,0.0,-0.02,-0.001,0.0,-0.003,2.35e-06
649,295.9,20.8,119.3,-0.01,0.0,-0.02,-0.001,0.0,-0.003,2.35e-06
650,295.9,20.8,119.3,-0.01,0.0,-0.01,-0.001,0.0,-0.003,2.35e-06
